index,2,73,74,39,33,34,80,97,overall_health_condition
301,Lunglei,56.7,67.1,39.4,26.5,11.1,95.6,91.6,-0.415240681960493
302,Jodhpur,56.7,81.6,83.9,32.6,25.4,75.4,67.4,-0.0516272317106917
303,Medinipur East,56.8,48.5,58.1,25.8,30.6,69.8,77.0,-0.6070773121432286
304,Beed,56.8,79.8,80.6,40.8,36.8,66.4,76.3,0.223355486668683
305,Bijapur,56.9,64.9,58.2,53.8,46.1,30.6,44.7,-0.4722554112095889
306,Kendujhar,57.1,75.4,72.3,36.2,37.1,47.6,64.6,-0.2890606045176915
307,Aurangabad,57.2,76.4,82.6,34.2,42.9,69.1,83.1,0.2731838418235429
308,Ambala,57.4,86.9,86.9,24.1,13.7,87.2,85.0,0.0423217278420848
309,Shahdol,57.4,83.2,79.3,44.0,39.2,61.4,68.5,0.2011213952938617
310,Surendranagar,57.5,78.4,73.4,39.2,41.8,63.8,75.1,0.147057470275529
311,East Khasi Hills,57.5,33.6,41.6,44.6,23.8,80.9,93.7,-0.334114894421178
312,Surguja,57.7,83.4,79.1,29.4,30.6,75.8,71.0,-0.0145597049498386
313,Purulia,57.8,51.5,68.4,36.9,46.3,29.2,61.0,-0.6388224380321007
314,Gariaband,57.8,86.3,82.3,28.9,22.1,81.0,68.9,-0.0524104140123799
315,Uttara Kannada,57.9,87.4,87.8,29.6,33.3,89.6,84.3,0.4304361754359077
316,Ashoknagar,57.9,77.8,76.4,32.6,31.1,53.7,57.0,-0.4004805152715938
317,Sri Muktsar Sahib,57.9,88.1,89.4,35.0,30.7,82.9,71.1,0.2986659140694693
318,Singrauli,58.1,72.2,66.7,37.3,36.0,52.6,60.7,-0.3565693771707874
319,Nandurbar,58.2,74.4,74.2,45.8,57.2,54.1,57.7,0.1451744776245546
320,Jalgaon,58.4,74.5,78.5,36.3,36.9,59.7,76.5,0.0209105234915903
321,Moga,58.4,87.4,88.2,22.0,16.8,87.8,74.7,-0.0488900983502627
322,Jalna,58.4,74.0,78.9,38.0,39.0,63.6,71.8,0.0593466713595162
323,South Tripura,58.4,68.0,67.7,25.5,21.6,68.6,80.3,-0.4109451526637198
324,Visakhapatnam,58.6,84.8,90.9,31.0,33.5,77.8,69.5,0.179694706451202
325,East Jaintia Hills,58.6,49.1,45.0,49.8,23.6,83.6,76.0,-0.2323240782922697
326,Ganganagar,58.7,85.9,84.6,24.5,26.1,83.4,69.3,-0.031610823665773
327,Haveri,58.7,92.4,85.4,29.9,35.0,68.9,71.5,0.1459629157844604
328,Pithoragarh,58.7,82.0,82.7,25.6,20.6,84.5,87.6,0.088859733632785
329,Kabeerdham,58.9,93.0,94.3,37.9,27.3,80.3,66.2,0.3254642880327728
330,Narayanpur,59.1,76.9,71.3,43.7,39.5,52.8,52.0,-0.198381158400328
331,Nagaon,59.4,62.0,65.3,38.9,32.4,66.1,78.4,-0.1411935902662934
332,North  District,59.4,71.3,72.0,31.8,15.3,83.8,81.4,-0.1415760990038068
333,Udupi,59.4,89.2,87.7,23.1,21.0,94.5,90.3,0.2948435843044168
334,Hamirpur,59.4,88.9,96.8,27.3,23.6,85.5,94.8,0.4536558249811616
335,Nainital,59.7,75.9,76.3,23.2,14.8,82.4,83.9,-0.2050821558521513
336,Hoshiarpur,59.7,92.9,90.0,19.3,12.4,89.7,91.3,0.1385641101883138
337,Kurukshetra,59.8,95.3,96.5,24.9,22.5,82.6,83.0,0.2914263439613967
338,Kullu,60.0,84.6,86.6,35.9,25.6,81.2,87.4,0.381981980025483
339,Washim,60.0,83.4,83.4,35.3,39.3,61.5,78.0,0.2120900755713675
340,Jhajjar,60.1,96.0,96.2,15.6,9.7,91.7,88.2,0.1057901337117085
341,Fatehabad,60.1,96.9,94.4,24.6,26.6,87.3,71.1,0.2416561820306542
342,Tarn Taran,60.3,85.5,83.3,23.8,14.4,82.0,66.0,-0.2529450957205769
343,Ujjain,60.3,84.5,84.0,34.7,36.2,72.8,64.3,0.1228671663237549
344,Serchhip,60.345,85.397,43.243,31.55,14.297,98.157,99.493,0.0804441478846832
345,Jabalpur,60.4,97.5,88.9,18.0,31.3,61.9,68.2,-0.1337345219175623
346,Bhiwani,60.4,91.5,91.2,29.0,20.6,89.7,78.8,0.2791790939848086
347,Shahid Bhagat Singh Nagar,60.5,96.6,94.7,17.9,11.2,91.3,88.1,0.1585912314579112
348,Neemuch,60.6,93.3,92.9,33.0,27.7,68.9,67.3,0.1485641060275348
349,Rajsamand,60.7,82.6,79.2,30.3,23.7,72.1,67.7,-0.1465224128435715
350,Mandsaur,60.8,93.6,90.1,30.9,22.9,65.4,64.8,-0.035957224249894
351,Siddharthnagar,60.9,61.8,57.2,37.2,36.3,42.8,48.3,-0.7610260819608587
352,Ri Bhoi,61.0,39.5,39.3,42.5,29.6,85.3,89.5,-0.2423094058057943
353,Gurdaspur,61.1,86.0,83.8,25.1,15.3,85.4,82.0,0.0198386408397615
354,West Tripura,61.2,87.7,88.7,30.3,21.2,80.2,86.2,0.2554334387652261
355,Kheda,61.2,85.1,83.2,37.3,39.5,63.3,70.9,0.2084928388891646
356,Khargone,61.3,83.7,83.6,31.4,44.0,73.8,59.5,0.1114181704552741
357,Churachandpur,61.3,58.2,56.8,25.1,9.8,81.2,84.2,-0.5804949826274232
358,Pherzawl,61.3,58.2,56.8,25.1,9.8,81.2,84.2,-0.5804949826274232
359,Sirsa,61.9,97.4,98.4,25.0,23.4,81.9,70.6,0.2046519601874447
360,Ghaziabad,62.0,84.8,85.3,28.2,23.4,84.5,80.1,0.1599173036229744
361,Champawat,62.0,80.8,80.5,24.9,15.3,82.7,83.8,-0.0623542267164335
362,Dhemaji,62.2,72.8,75.4,37.2,25.7,70.8,81.5,0.0388644657198336
363,East Nimar,62.2,93.3,87.5,38.4,35.3,76.7,65.8,0.3668445629815016
364,Udaipur,62.3,96.6,95.2,34.0,26.6,60.3,62.0,0.0749467942768475
365,Guntur,62.5,94.0,97.2,23.8,26.9,83.4,68.5,0.1770671512024909
368,Mahabubnagar,62.6,84.9,85.5,42.6,33.0,73.7,59.6,0.2149372699581744
366,Narayanpet,62.6,84.9,85.5,42.6,33.0,73.7,59.6,0.2149372699581744
367,Siddipet,62.6,74.1,85.9,28.1,29.6,84.1,71.0,0.0306545691851694
369,West Godavari,62.7,94.8,96.4,31.4,22.5,80.8,77.0,0.3395553406177921
370,Chamba,62.7,72.9,70.8,42.6,26.0,86.5,84.1,0.2850399629518302
371,Jalaun,62.8,67.5,65.9,45.1,36.1,80.2,66.8,0.1020227500586657
372,Wanaparthy,62.8,87.6,83.6,40.4,33.2,75.9,52.1,0.1197676686255165
373,Janjgir Champa,62.8,85.9,82.6,32.5,30.2,78.8,74.9,0.2057601755264407
375,Burhanpur,63.1,84.6,84.8,38.7,47.2,74.0,64.7,0.3850216473181175
376,Medinipur West,63.1,79.7,80.9,31.1,40.0,58.3,70.9,-0.0072849468053658
374,Tinsukia,63.1,73.6,77.8,32.8,32.2,66.7,70.5,-0.0912262794444149
379,Davanagere,63.1,78.9,74.0,38.4,32.8,83.3,76.0,0.260482769265778
377,Jhargram,63.1,79.7,80.9,31.1,40.0,58.3,70.9,-0.0072849468053658
378,Bhind,63.1,84.2,85.9,32.2,29.0,79.9,70.2,0.1539665218488176
380,Dhule,63.2,77.2,74.9,37.6,46.0,58.9,68.8,0.094634446406318
381,Khawzawl,63.333,72.601,51.899,27.302,13.129,98.298,97.743,-0.0608914411532827
382,South West Khasi Hills,63.4,42.9,38.7,51.4,27.6,89.6,85.9,-0.059283635732647
383,Champhai,63.4,72.3,52.1,27.2,13.1,98.3,97.7,-0.0643560577234431
386,Jhabua,63.6,86.5,87.7,49.3,41.7,57.6,37.1,0.0774070988459864
384,Anuppur,63.6,85.6,85.8,24.0,30.7,69.4,72.1,-0.0356629204806948
385,Yadgir,63.6,73.3,72.2,57.6,45.2,37.4,48.1,-0.0516531092568883
387,Belagavi,63.7,87.0,85.6,32.8,36.9,67.7,74.0,0.2278367960150692
388,Rewari,63.8,90.5,89.7,25.9,20.5,86.4,86.0,0.2763318278119184
389,Barnala,63.8,86.0,87.0,33.8,16.5,90.7,77.9,0.2466199935431347
390,Karbi Anglong,63.9,56.9,61.0,31.6,28.2,75.2,78.8,-0.2970691820027896
391,West Khasi Hills,64.0,42.0,41.4,59.0,31.1,87.8,87.4,0.1478329591303584
392,Sonipat,64.1,94.5,92.5,23.6,12.7,86.7,87.3,0.2172410849573921
393,Kondagaon,64.1,79.4,77.3,37.6,42.2,79.5,54.7,0.1214878762285735
394,Barwani,64.2,81.4,82.5,45.8,41.0,61.0,49.3,0.0872693613284263
395,Tikamgarh,64.2,86.9,86.5,27.5,34.9,56.6,67.7,-0.0648981766712352
396,Niwari,64.2,86.9,86.5,27.5,34.9,56.6,67.7,-0.0648981766712352
397,Anand,64.2,90.3,88.6,38.4,46.6,82.1,75.9,0.6791026402514013
398,Charaideo,64.5,70.5,72.8,39.0,34.8,75.9,71.9,0.0957089345268788
399,Seoni,64.5,93.4,94.9,23.5,31.1,56.2,71.6,-0.0044859589276449
400,Bhopal,64.6,89.5,86.6,19.9,29.1,79.6,80.0,0.1100815026446886
401,Bhilwara,64.7,95.7,94.1,22.6,23.5,62.3,56.4,-0.2258002274294558
402,Mancherial,64.7,87.7,85.3,25.9,27.4,78.1,69.5,0.0320849555016506
403,Shajapur,64.7,85.6,88.2,27.8,27.6,74.5,58.0,-0.095158449001985
404,Barmer,64.9,83.3,85.1,39.1,31.7,83.6,66.3,0.3029375728882842
405,Senapati,64.9,37.0,36.0,27.3,12.9,84.4,81.9,-0.8660465069654928
406,Morena,64.9,84.2,80.8,40.0,29.6,62.7,65.5,0.057004618641695
407,Kangpokpi,65.01,37.24,36.224,27.256,12.907,84.276,81.94,-0.8622742553423441
408,Ratlam,65.1,84.6,87.7,29.0,28.6,69.4,62.4,-0.0670739680000394
409,Ludhiana,65.2,82.5,77.3,22.1,12.4,84.6,82.4,-0.1389856030672854
410,Rupnagar,65.2,83.9,79.4,15.1,15.3,84.0,86.6,-0.1544614990631705
411,Chittoor,65.3,93.8,95.2,27.1,27.9,74.6,69.3,0.1789027191138575
412,Jangoan,65.4,85.6,96.5,33.4,30.9,84.3,65.5,0.3119828995952758
413,Raipur,65.6,88.4,86.7,32.2,32.3,84.0,79.6,0.4140758912078907
414,Lahul and Spiti,65.6,81.1,81.0,28.5,18.4,61.7,86.2,-0.0901531427786045
415,Alappuzha,65.7,89.2,85.1,20.1,20.4,99.2,99.7,0.410034842909691
416,Bharuch,65.7,78.8,81.7,40.9,45.5,77.7,74.0,0.4826549026196867
417,Nalgonda,65.7,92.2,95.3,31.7,28.0,76.4,62.6,0.1910699434294744
418,Golaghat,65.7,73.5,83.5,26.3,25.5,73.1,75.1,-0.1154752243778117
419,Mahasamund,65.8,89.1,87.2,36.8,25.8,84.2,70.6,0.3229865804232543
420,Vadodara,65.9,90.7,88.7,42.3,39.9,85.6,84.6,0.817728643654574
421,Kolasib,66.0,71.5,41.8,30.4,12.6,96.8,96.9,-0.1157409843481848
422,Saitual,66.178,72.899,41.786,26.163,11.19,97.099,98.354,-0.1776573796547207
423,Tonk,66.2,84.5,88.1,33.1,28.2,66.2,55.2,-0.1009015939251704
424,Gondiya,66.2,90.0,89.2,36.9,35.6,74.3,87.5,0.5893957903115544
425,Sangareddy,66.4,84.7,89.0,32.9,35.1,68.0,63.6,0.1131517780952213
426,Nashik,66.4,76.5,83.4,42.2,44.8,68.3,80.0,0.4779624481068395
427,Yamunanagar,66.4,88.3,85.6,27.7,23.1,83.5,85.8,0.274662563274794
428,Budgam,66.5,88.7,86.3,26.8,20.6,77.0,74.1,0.0365851805928322
429,Hingoli,66.6,82.4,85.1,37.4,38.9,69.0,76.5,0.3523360771786317
430,Anantapur,66.6,89.1,87.3,36.0,40.6,71.3,63.6,0.3032823088442493
431,Chandel,66.6,55.0,51.1,34.0,14.7,85.2,80.2,-0.4049417754195124
432,Tengnoupal,66.6,55.0,51.1,34.0,14.7,85.2,80.2,-0.4049417754195124
433,Uttarkashi,66.8,72.0,72.4,34.1,23.5,75.7,80.1,-0.0187780122959966
434,Murshidabad,66.9,49.8,67.6,39.8,32.4,69.7,67.6,-0.2641324096559384
435,Yavatmal,66.9,85.6,91.7,36.6,39.4,66.4,80.8,0.4633815369030197
436,Jorhat,67.0,81.4,85.4,38.7,33.2,80.4,85.1,0.507076293910736
437,Chhindwara,67.0,90.2,89.7,23.9,32.8,77.1,72.7,0.174727647718946
438,Rajanna Sircilla,67.1,89.9,90.1,22.4,26.1,77.4,64.7,-0.0310064674391369
439,West Delhi,67.1,86.9,91.4,36.1,19.0,76.8,82.3,0.3158481837200202
440,North Tripura,67.1,76.6,77.4,26.2,32.2,74.1,83.1,0.0607263351288454
441,Yadadri Bhuvanagiri,67.2,93.2,94.9,38.3,27.2,81.9,68.4,0.4410541024721149
442,Mungeli,67.3,74.4,66.6,30.1,30.6,80.7,66.5,-0.1391561546905367
443,Raichur,67.5,76.1,73.3,39.8,40.7,53.0,54.3,-0.1544015269775697
444,Mahabubabad,67.7,91.5,94.3,33.0,26.3,68.6,58.0,0.0640897939721879
445,Bageshwar,67.9,78.1,79.8,23.6,11.9,88.5,87.2,-0.0256084321974578
446,Dantewada,68.2,84.9,84.9,45.6,45.8,60.5,49.3,0.2268741741160434
447,Guna,68.3,78.0,87.9,31.9,25.1,55.6,53.2,-0.3377180351229235
448,Palakkad,68.4,97.5,93.2,29.7,27.7,99.0,94.4,0.793102871663199
449,Aizawl,68.5,73.4,33.2,25.3,9.6,96.1,98.9,-0.2718527622691581
450,Chandrapur,68.5,92.3,97.0,37.3,46.6,77.3,87.8,0.8810408127840547
451,Medak,68.5,80.8,89.8,36.4,42.0,78.2,57.7,0.2777100777048062
452,Pune,68.6,84.2,95.2,30.7,32.7,79.6,89.0,0.5177064224458207
453,Gadag,68.7,84.7,83.4,45.2,39.8,55.2,70.7,0.3335593400794864
454,Kaithal,68.8,95.3,93.9,29.9,29.9,89.7,70.9,0.4468126652561257
455,Kumuram Bheem Asifabad,68.8,85.5,81.9,38.1,41.1,54.0,51.7,-0.0226000098309744
456,Kamrup Metropolitan,68.9,75.6,79.9,25.4,25.0,65.2,86.0,-0.0714717098845783
457,Gwalior,68.9,81.3,85.8,40.1,33.0,83.2,76.0,0.4654504534180374
458,S.A.S. Nagar,69.0,87.3,86.6,26.2,23.0,87.6,83.5,0.2748750445782932
459,Balaghat,69.1,92.1,86.1,41.9,44.9,79.6,77.4,0.747847372348434
460,Sirohi,69.5,91.1,91.3,30.7,31.2,54.1,60.6,-0.0378067974931882
461,Karimnagar,69.6,89.5,95.9,30.3,27.5,78.8,70.3,0.2796172128161407
462,Medchal Malkajgiri,69.6,90.6,90.1,33.4,25.0,86.2,79.5,0.4424307172457423
463,Leh,69.6,80.8,78.6,24.3,19.0,42.4,76.4,-0.4528780545820207
464,Nirmal,69.7,87.2,91.0,31.7,33.4,63.6,58.6,0.0350390693596987
465,Udhampur,69.8,71.2,69.1,37.3,31.9,69.8,77.3,0.0459864982923895
466,Hisar,69.9,93.3,93.6,27.8,21.4,89.1,77.7,0.3577342892319921
467,Durg,69.9,94.2,92.5,38.9,27.7,89.5,80.3,0.6795534192659414
468,Hyderabad,69.9,91.2,94.9,30.4,18.9,84.4,83.6,0.3900146983931458
469,Banswara,69.9,94.0,95.9,44.6,38.7,40.8,53.1,0.1767979038517646
470,Kanpur Nagar,69.9,71.1,70.6,34.6,27.8,77.5,81.3,0.0753963307250445
471,Koriya,70.0,78.2,71.5,32.1,31.8,73.3,74.8,0.0437375336745249
472,Uttar Dinajpur,70.1,60.9,69.4,44.8,32.0,63.8,65.4,-0.1082442428513574
473,Bargarh,70.1,92.7,94.0,38.9,30.0,61.9,71.6,0.3469424532997654
474,Bhadradri Kothagudem,70.1,87.1,85.4,28.4,25.3,75.3,68.7,0.0500176250399312
475,Thane,70.2,87.2,93.3,40.8,30.8,74.7,90.5,0.6768718808944504
476,Mandi,70.3,84.2,83.2,31.3,21.3,87.0,94.0,0.4147499882989142
478,West District,70.4,63.6,67.8,25.2,19.3,88.9,85.7,-0.1462425678796598
479,Suryapet,70.4,88.6,88.7,29.1,30.1,77.9,63.5,0.1348047235477527
477,Paschim Bardhaman,70.4,64.1,70.5,39.7,41.0,71.5,73.5,0.126324871037944
482,Dhamtari,70.4,84.3,83.7,30.5,28.9,89.8,82.7,0.397334151777138
480,Wardha,70.4,89.9,90.5,27.7,31.3,80.2,93.0,0.5247104581033053
481,Warangal Urban,70.4,93.8,90.5,36.1,37.9,74.3,60.1,0.3598413557517137
483,Daman,70.5,89.5,87.6,30.0,29.3,67.1,85.9,0.3050151295022028
484,Bhavnagar,70.9,87.0,90.4,32.6,39.5,72.9,74.2,0.4049412534010314
485,Dohad,70.9,87.2,87.0,55.3,53.0,35.9,56.1,0.4115529044693614
486,Gandhinagar,71.0,88.2,89.0,38.1,44.6,84.6,81.8,0.7736477648639212
487,Nadia,71.2,89.4,89.9,26.1,25.1,78.4,76.2,0.1938082770796033
488,Jalor,71.2,87.6,87.0,44.3,36.5,77.4,60.4,0.4397041373263717
489,Hanumakonda,71.3,92.6,92.3,29.5,36.0,81.2,76.9,0.4873118581487361
490,Nagpur,71.4,91.4,90.8,27.6,33.9,88.9,94.6,0.6823279163691873
491,Vizianagaram,71.4,83.9,89.2,36.4,32.2,61.7,58.3,0.048975167286673
492,Kolkata,71.7,72.8,84.6,29.6,32.9,60.9,87.6,0.1226062956852614
493,Amravati,71.7,80.2,79.4,29.0,38.0,75.7,87.8,0.3463423785586368
494,Nuapada,71.7,85.9,86.5,43.1,38.0,58.4,53.5,0.1589297999650792
495,Una,71.7,84.9,87.1,24.7,25.8,81.4,92.5,0.3323659809776669
496,Nicobars,71.7,85.1,92.5,21.6,24.6,83.5,87.5,0.2698055560252697
497,Harda,71.9,83.9,84.6,38.8,34.7,68.8,71.4,0.3107292559438462
498,Rajouri,71.9,78.7,75.8,30.3,32.4,63.3,79.4,0.0359679183772423
499,Patiala,72.0,81.8,81.3,20.3,16.9,88.1,76.6,-0.0710000632308959
500,Majuli,72.2,73.5,73.5,35.4,22.2,65.6,83.4,-0.0029500534750708
501,Hooghly,72.2,56.7,76.7,28.9,33.4,76.2,77.4,-0.0876464042412688
502,Rohtak,72.3,96.2,96.1,28.9,22.1,90.0,85.8,0.5604837751921025
503,Jhalawar,72.3,89.7,91.0,34.0,38.1,62.1,54.3,0.1177681943635025
504,Junagadh,72.5,84.1,82.8,37.3,26.4,81.7,82.8,0.4215722590524607
505,Latur,72.6,93.3,92.5,43.2,33.9,72.5,83.3,0.7268082688318657
506,Buldana,72.7,86.7,84.8,45.0,47.2,68.9,79.9,0.7256917930970552
507,Mulugu,72.7,89.1,89.6,32.5,36.7,65.6,58.9,0.143609756894092
508,Jayashankar,72.7,89.1,89.6,32.5,36.7,65.6,58.9,0.143609756894092
509,Jalandhar,72.8,88.2,86.1,24.8,16.7,88.2,86.8,0.2440581749556584
510,Jogulamba Gadwal,72.9,88.3,88.2,49.7,41.7,73.7,45.0,0.4204723937684581
511,S.P.S. Nellore,73.0,95.5,94.3,29.2,27.8,81.8,70.5,0.3639304530316573
512,Sundargarh,73.1,79.7,82.0,32.9,34.7,65.5,70.8,0.1069689582745403
513,Central Delhi,73.1,84.9,90.1,33.5,25.5,77.0,83.5,0.3809027994268998
514,Sabar Kantha,73.2,86.9,83.9,37.0,41.0,61.0,74.5,0.3558208100465708
515,Krishna,73.3,88.3,90.3,29.8,21.1,79.1,76.9,0.2334318766053202
516,Sindhudurg,73.4,96.7,98.2,30.8,32.0,87.9,92.1,0.8113294812768195
517,Prakasam,73.4,90.1,90.3,22.6,24.7,78.4,62.8,-0.0085594881142422
518,Jamnagar,73.8,92.4,86.4,28.4,28.9,86.6,83.1,0.4624892028657414
519,Jajapur,73.8,92.4,91.8,25.5,21.8,47.4,75.8,-0.0904961492645442
520,Aravalli,73.8,87.6,85.1,47.1,47.2,56.3,71.9,0.5711421361946718
521,Sukma,74.0,80.6,79.9,41.8,37.4,35.5,39.8,-0.3452178403215331
522,Betul,74.0,85.4,86.2,30.8,31.4,59.8,72.7,0.0946539835286928
523,Bundi,74.0,85.2,89.4,30.0,29.1,56.3,56.9,-0.1437616206508729
524,Narsimhapur,74.2,91.4,87.4,32.0,28.1,77.0,69.2,0.2658756237141593
525,Kurnool,74.3,87.8,87.3,50.5,46.3,73.5,57.0,0.6328618456278127
526,Idukki,74.3,94.0,95.3,24.3,23.6,97.5,94.4,0.6527321129019064
527,Doda,74.3,71.6,71.6,32.7,15.2,70.9,69.2,-0.2830867890587519
528,Chikkamagaluru,74.3,90.9,91.4,27.3,25.4,92.3,82.9,0.4811059580797207
529,Kodagu,74.4,93.3,91.9,30.4,22.6,93.9,88.5,0.6126813766845174
530,Bengaluru Urban,74.6,88.0,88.2,31.3,28.1,90.4,87.3,0.5696983228617791
531,Indore,74.6,92.6,93.3,28.7,24.9,90.0,80.3,0.4841944227946655
532,Adilabad,74.8,83.4,80.3,45.7,52.0,50.8,64.8,0.394584823738096
533,Bhadrak,74.9,89.0,94.4,32.3,28.9,62.0,80.1,0.3138871952657494
534,Chittaurgarh,75.0,91.2,94.7,31.4,25.9,63.8,56.1,0.0157884099362441
535,Morbi,75.1,89.9,87.8,32.9,32.3,80.1,82.4,0.5181510281586911
536,Nagarkurnool,75.1,90.3,91.0,35.1,30.9,73.2,57.1,0.2085454014006445
537,Ranga Reddy,75.1,89.8,90.0,37.8,29.5,81.1,72.1,0.4786432731784377
538,Baramula,75.2,80.1,76.0,23.2,17.3,77.7,67.9,-0.253447259326151
539,Kinnaur,75.3,83.4,85.6,32.2,18.9,80.1,89.1,0.3275268325307102
540,Dehradun,75.3,82.4,84.2,20.9,19.1,83.9,85.8,0.0944499385633088
541,Dibrugarh,75.6,82.1,87.0,27.3,32.0,75.3,76.6,0.2154972513550747
542,Bankura,75.7,67.2,76.5,30.3,38.8,49.2,68.3,-0.2248165494391411
543,Hassan,75.8,92.6,86.1,27.1,23.8,87.9,82.0,0.3851677467124266
544,Dhenkanal,75.8,90.7,89.8,33.3,30.0,58.2,74.1,0.2223835297405679
545,Udham Singh Nagar,75.9,82.0,80.8,26.8,22.0,70.9,70.4,-0.0928668119256214
546,Reasi,75.9,64.7,63.6,17.7,11.7,62.7,68.2,-0.8242163497235593
547,Fatehgarh Sahib,76.0,95.5,93.6,30.0,18.2,87.6,86.9,0.5185915585502716
548,Chengalpattu,76.1,87.3,93.0,20.6,19.8,75.9,82.6,0.1179058496355296
549,Kancheepuram,76.1,87.3,93.0,20.6,19.8,75.9,82.6,0.1179058496355296
550,Rajnandgaon,76.1,90.5,84.5,27.6,31.0,79.2,80.6,0.3568759894730934
551,Bagalkote,76.2,89.0,86.7,48.3,42.3,51.3,69.7,0.5024103900367284
552,Khammam,76.3,93.2,91.5,22.2,26.2,84.5,66.3,0.1651408261965986
553,Akola,76.3,82.3,92.2,31.8,30.8,69.5,87.5,0.4116866190974998
554,Kishtwar,76.4,75.7,75.4,27.5,17.7,59.6,71.3,-0.3383827569834671
555,Dakshin Dinajpur,76.4,83.2,89.1,31.9,30.2,79.0,74.3,0.3205408696551597
556,Rudraprayag,76.5,83.6,82.2,25.2,10.9,86.8,86.1,0.1012975635621911
557,Agar Malwa,76.5,89.9,92.9,40.3,35.7,72.3,55.5,0.3634224316879857
558,Dhar,76.5,91.4,93.8,28.8,35.9,61.9,55.6,0.0788302991627579
560,Mahisagar,76.6,90.9,91.1,43.4,49.0,44.4,70.9,0.5090382893313035
561,Ahmednagar,76.6,90.9,92.9,31.7,41.2,79.5,86.2,0.7175424794689539
559,Devbhumi Dwarka,76.6,90.1,88.3,30.2,36.2,73.4,66.1,0.2800376488405275
562,Panchkula,76.9,95.3,97.3,21.8,19.3,82.6,84.9,0.3475683561512382
563,Kendrapara,77.1,85.5,91.7,28.6,17.9,57.3,84.4,0.0661806027550623
564,Cooch Behar,77.3,71.9,79.7,28.7,22.5,75.7,79.2,-0.0014268661752074
565,Bishnupur,77.4,79.0,65.3,15.5,11.7,52.6,88.4,-0.552382771342171
566,Deogarh,77.5,88.5,89.0,28.4,34.3,69.9,66.7,0.1930859921703003
567,Ahmadabad,77.8,90.0,86.4,35.5,34.0,86.4,81.5,0.6454397747059253
568,Kanker,77.9,87.4,88.1,24.8,36.1,80.5,77.2,0.3577311134888485
569,North West Delhi,77.9,86.1,85.1,26.9,22.8,88.2,85.0,0.3488165201290315
570,Peddapalli,77.9,87.6,89.8,27.5,33.1,77.8,73.7,0.319122758800645
571,Kannur,78.3,93.4,90.0,19.4,17.9,99.5,99.1,0.5382326200786176
572,Birbhum,78.4,67.5,81.7,37.0,41.8,55.0,70.8,0.092006928188215
573,Srikakulam,78.4,90.8,97.7,19.7,21.4,71.6,64.3,-0.0417552907180709
574,Nizamabad,78.5,79.5,85.9,30.5,38.4,72.5,63.1,0.1575492169485055
575,Ratnagiri,78.6,89.7,92.2,31.7,29.5,85.6,87.2,0.6310156361355312
576,Boudh,79.0,89.6,90.9,37.0,38.6,52.9,68.8,0.3127865541453529
577,Bhandara,79.0,87.5,90.1,31.3,33.9,81.8,89.1,0.6300232720626139
578,Ramban,79.2,71.3,70.1,25.7,21.2,48.9,62.2,-0.6050764043831518
579,North and Middle Andaman,79.2,92.5,94.3,27.0,42.8,86.4,84.0,0.7373249883961167
580,Koraput,79.2,83.5,83.9,43.1,33.5,39.4,40.6,-0.2229956499639699
581,Darjeeling,79.2,73.9,84.7,34.3,31.6,83.0,77.0,0.3419358229192095
582,Kalimpong,79.2,73.9,84.7,34.3,31.6,83.0,77.0,0.3419358229192095
583,Baran,79.3,92.4,94.7,46.0,40.2,59.0,57.9,0.4927566663825307
584,Chitradurga,79.3,95.2,94.3,36.0,32.4,63.1,75.6,0.4781287134365212
585,Kollam,79.3,91.4,89.5,15.5,17.0,97.5,98.2,0.4076669818267758
586,Shivamogga,79.4,91.5,89.7,29.0,34.4,85.4,79.8,0.5564756301635427
587,Kamareddy,79.5,86.8,89.0,33.4,43.9,68.2,58.6,0.29669133768985
588,Yanam,79.8,97.1,96.3,25.0,18.7,84.1,82.2,0.4115380620908898
589,Patan,79.8,93.6,92.0,50.5,42.3,73.1,71.1,0.8841353029770723
590,Sangli,80.1,95.6,95.0,35.0,27.2,84.7,90.3,0.7852347173749894
591,New Delhi,80.1,86.4,85.6,27.4,20.7,69.4,81.8,0.1397788384165952
592,Tumakuru,80.4,95.2,90.2,40.3,26.7,86.1,81.9,0.7461412735590612
593,Ganderbal,80.4,88.4,87.0,18.5,20.1,78.4,64.0,-0.1251981884611551
594,Purba Bardhaman,80.5,65.2,75.0,32.7,31.6,64.2,73.2,-0.0728430529058542
595,Mumbai,80.688,90.987,96.458,31.15,27.454,60.317,93.138,0.4930881363868666
596,Gir Somnath,80.7,90.8,87.7,44.4,30.3,74.3,73.1,0.5901424256176823
597,Tuticorin,80.7,94.8,97.2,20.3,21.0,79.4,88.5,0.3765147110975132
598,Anantnag,80.9,85.1,81.3,28.2,28.3,84.7,74.7,0.2677567980908589
599,Sivasagar,80.9,73.8,83.4,26.1,25.9,82.3,86.6,0.2226118105560256
600,Kandhamal,81.1,90.6,90.5,34.2,35.2,52.4,68.5,0.2300826436458123
601,Chhotaudepur,81.2,91.1,87.4,48.6,48.1,53.0,53.2,0.467672332847145
602,Kota,81.3,88.8,91.3,29.5,26.4,79.0,76.5,0.3638348706462387
603,Bilaspur,81.4,92.9,90.0,40.1,38.8,80.8,91.2,0.9430589891137866
604,Balod,81.5,90.8,89.1,33.6,36.0,83.8,78.6,0.6365954187753781
